Hotel_ID,Hotel_Name,Hotel_Group,Class,Total_Rooms,Year,Month,Month_Name,Occupied_Rooms,Occupancy_Rate,Avg_Room_Rate_AED,Room_Revenue_AED,Guest_Arrivals,Avg_Length_of_Stay,Source_Region,Source_Country,RevPAR,ADR,Total_Available_Rooms
DXBH-3S-036,Mckee-Chavez Hotel,Midscale,3 star,192,2025,10,October,150,0.78302233,473.25,2129644.89,1047,4.3,South Asia,Pakistan,370.5653175,473.25,5760
DXBH-3S-036,Mckee-Chavez Hotel,Midscale,3 star,192,2025,11,November,164,0.856216167,523.28,2574513.32,1194,4.1,South Asia,Pakistan,448.0407959,523.28,5760
DXBH-3S-036,Mckee-Chavez Hotel,Midscale,3 star,192,2025,12,December,190,0.989038576,727.68,3770711.69,1389,4.1,Russia & CIS,Russia,719.7035911,727.68,5760
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2020,1,January,149,0.755357943,363.4,1624410.55,1218,3.7,Russia & CIS,Russia,274.4970764,363.4,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2020,2,February,135,0.684442372,353.39,1431241.27,944,4.3,South Asia,India,241.8750898,353.39,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2020,3,March,80,0.406363033,326.05,782514.37,633,3.8,Western Europe,France,132.494667,326.05,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2020,4,April,75,0.379012062,311.92,701811.53,632,3.6,Western Europe,France,118.2214423,311.92,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2020,5,May,67,0.342530113,277.23,557227.89,508,4.0,GCC,Oman,94.95962331,277.23,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2020,6,June,80,0.405157752,324.12,777889.66,781,3.1,Russia & CIS,Russia,131.3197305,324.12,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2020,7,July,91,0.460459894,341.92,933442.13,706,3.9,Russia & CIS,Russia,157.4404471,341.92,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2020,8,August,82,0.418310201,328.89,809060.84,583,4.2,GCC,Saudi Arabia,137.5780421,328.89,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2020,9,September,77,0.389577971,295.25,682031.07,483,4.8,Western Europe,UK,115.0228958,295.25,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2020,10,October,73,0.37147642,286.55,627539.33,486,4.5,Russia & CIS,Russia,106.4465683,286.55,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2020,11,November,75,0.380790913,305.35,687042.66,471,4.8,Western Europe,UK,116.2745052,305.35,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2020,12,December,90,0.457976466,371.51,1003064.7,660,4.1,South Asia,Other,170.1428368,371.51,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2021,1,January,193,0.978423688,422.33,2445288.37,1482,3.9,South Asia,Pakistan,413.2176763,422.33,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2021,2,February,190,0.963027893,415.21,2366670.63,1704,3.3,GCC,Saudi Arabia,399.8588116,415.21,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2021,3,March,171,0.869308029,395.44,2028599.95,1337,3.8,GCC,Saudi Arabia,343.7591669,395.44,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2021,4,April,134,0.679476943,374.45,1505276.14,967,4.2,Russia & CIS,Russia,254.4301415,374.45,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2021,5,May,131,0.662652122,,1279868.42,853,4.6,Russia & CIS,Russia,,,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2021,6,June,143,0.724070535,393.36,1687501.93,1322,3.2,Western Europe,Germany,284.8203855,393.36,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2021,7,July,152,0.769992615,408.93,1864740.29,1020,4.5,South Asia,Pakistan,314.8730802,408.93,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2021,8,August,143,0.724425992,395.24,1695567.34,1134,3.8,Russia & CIS,Russia,286.3221291,395.24,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2021,9,September,140,0.709775795,355.77,1494223.91,1444,2.9,Russia & CIS,Russia,252.5169347,355.77,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2021,10,October,174,0.881724117,334.79,1747610.41,1276,4.1,Russia & CIS,Russia,295.1924171,334.79,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2021,11,November,190,0.964915271,369.33,2105161.49,1296,4.4,South Asia,India,356.3721572,369.33,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2021,12,December,195,0.99,446.52,2612121.95,1253,4.7,South Asia,India,442.0548,446.52,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2022,1,January,186,0.943266687,502.24,2802525.92,1447,3.9,Western Europe,France,473.7462606,502.24,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2022,2,February,175,0.888108332,474.14,2489212.91,1633,3.2,GCC,Oman,421.0876845,474.14,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2022,3,March,157,0.797680256,466.58,2197568.26,988,4.8,South Asia,India,372.1816539,466.58,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2022,4,April,156,0.789476795,,2035727.72,1145,4.1,South Asia,India,,,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2022,5,May,142,0.720508802,385.78,1643404.9,1064,4.0,Western Europe,UK,277.9578858,385.78,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2022,6,June,170,0.861120109,460.55,2348828.47,1590,3.2,South Asia,Pakistan,396.5888663,460.55,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2022,7,July,179,0.910607918,537.77,2625272.85,1124,4.8,Russia & CIS,Russia,489.6976202,537.77,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2022,8,August,160,0.809675909,492.85,2150613.47,1216,3.9,Russia & CIS,Russia,399.0487718,492.85,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2022,9,September,143,0.727908962,421.72,1809185.94,1002,4.3,GCC,Oman,306.9737675,421.72,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2022,10,October,146,0.738902635,387.49,1697188.08,833,5.3,GCC,Kuwait,286.3173821,387.49,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2022,11,November,168,0.851603399,444.44,2239957.56,1067,4.7,Western Europe,UK,378.4866146,444.44,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2022,12,December,195,1.0,517.98,3030160.64,1304,4.5,GCC,Kuwait,517.98,517.98,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2023,1,January,183,0.930188628,514.25,2823243.89,1343,4.1,South Asia,Pakistan,478.3495022,514.25,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2023,2,February,181,0.919923898,492.76,2675707.62,1083,5.0,South Asia,Other,453.3016998,492.76,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2023,3,March,160,0.811178693,482.4,2315527.3,1378,3.5,Western Europe,UK,391.3126015,482.4,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2023,4,April,157,0.797535177,455.74,2146532.67,1372,3.4,Western Europe,UK,363.4686814,455.74,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2023,5,May,149,0.755728859,406.11,1815290.99,985,4.5,Western Europe,UK,306.9090469,406.11,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2023,6,June,168,0.853329872,516.57,2366844.13,1010,5.0,Russia & CIS,Russia,440.804612,516.57,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2023,7,July,172,0.872457105,500.8,2584144.4,1122,4.6,GCC,Oman,436.9265182,500.8,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2023,8,August,168,0.85493527,519.67,2381032.22,1173,4.3,Russia & CIS,Russia,444.2842115,519.67,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2023,9,September,148,0.750850639,482.07,1945809.28,928,4.8,Russia & CIS,Russia,361.9625676,482.07,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2023,10,October,142,0.720792159,401.19,1709086.26,1206,3.5,South Asia,India,289.1746064,401.19,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2023,11,November,165,0.838186123,,2230808.8,1342,3.7,South Asia,India,,,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2023,12,December,192,0.973499701,560.48,3228376.98,1262,4.6,GCC,Oman,545.6271124,560.48,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2024,1,January,189,0.957752204,567.04,3215119.97,1274,4.5,GCC,Saudi Arabia,543.0838099,567.04,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2024,2,February,173,0.880589622,563.68,2925523.12,1322,3.9,Western Europe,Germany,496.3707584,563.68,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2024,3,March,160,0.81344346,,2545981.58,1164,4.1,GCC,Oman,,,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2024,4,April,161,0.815494741,562.12,2468208.76,1242,3.9,Russia & CIS,Russia,458.405904,562.12,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2024,5,May,150,0.76034468,447.73,2014775.99,1026,4.4,South Asia,India,340.4291235,447.73,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2024,6,June,168,0.853355309,539.12,2717161.07,1354,3.7,GCC,Saudi Arabia,460.0609144,539.12,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2024,7,July,176,0.894790551,598.28,2871741.13,1032,5.1,Russia & CIS,Kazakhstan,535.3352909,598.28,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2024,8,August,180,0.915243046,568.47,2790654.54,1286,4.2,Russia & CIS,Kazakhstan,520.2882142,568.47,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2024,9,September,155,0.787165703,459.26,2135561.14,1145,4.1,GCC,Kuwait,361.5137206,459.26,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2024,10,October,142,0.722645187,449.86,1916421.04,1007,4.2,South Asia,India,325.0891638,449.86,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2024,11,November,162,0.824732586,509.81,2477699.1,1084,4.5,GCC,Saudi Arabia,420.4569199,509.81,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2024,12,December,194,0.983388893,675.24,3572656.62,1181,4.9,Russia & CIS,Russia,664.023516,675.24,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2025,1,January,186,0.945536422,676.5,3431688.51,1503,3.7,Russia & CIS,Russia,639.6553893,676.5,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2025,2,February,180,0.914176116,670.59,3291971.42,1476,3.7,Russia & CIS,Kazakhstan,613.0373617,670.59,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2025,3,March,165,0.837871389,610.65,2747944.55,1269,3.9,Russia & CIS,Russia,511.6461634,610.65,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2025,4,April,162,0.823175362,532.45,2587705.69,1422,3.4,GCC,Saudi Arabia,438.2997214,532.45,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2025,5,May,159,0.805229641,536.24,2325329.18,1651,2.9,Russia & CIS,Kazakhstan,431.7963429,536.24,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2025,6,June,173,0.878579554,583.56,3028664.18,1277,4.1,GCC,Oman,512.7038843,583.56,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2025,7,July,195,0.99,598.71,3502455.22,1499,3.9,GCC,Saudi Arabia,592.7229,598.71,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2025,8,August,186,0.942552453,628.41,3187729.33,1195,4.7,Russia & CIS,Russia,592.3093873,628.41,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2025,9,September,158,0.8001116,556.11,2396344.57,1160,4.1,Russia & CIS,Kazakhstan,444.9500619,556.11,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2025,10,October,153,0.777244809,485.88,2230181.96,1312,3.5,South Asia,India,377.6477079,485.88,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2025,11,November,165,0.835718392,540.2,2674006.67,1120,4.4,Western Europe,Germany,451.4550756,540.2,5910
DXBH-3S-037,Boone LLC Hotel,Midscale,3 star,197,2025,12,December,195,,662.66,3876555.76,1598,3.7,South Asia,India,,662.66,5910
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2020,1,January,134,0.747214538,366.0,1471327.84,1017,4.0,Russia & CIS,Russia,273.480521,366.0,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2020,2,February,133,0.736143516,342.03,1364699.81,957,4.2,South Asia,India,251.7831666,342.03,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2020,3,March,69,0.382828679,325.66,674105.98,506,4.1,Russia & CIS,Russia,124.6719875,325.66,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2020,4,April,65,0.362260537,315.24,614720.01,498,3.9,Western Europe,Germany,114.1990116,315.24,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2020,5,May,66,0.366016656,283.48,561283.36,454,4.4,South Asia,India,103.7584015,283.48,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2020,6,June,78,0.433929335,320.32,749559.72,799,2.9,South Asia,India,138.9962446,320.32,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2020,7,July,80,0.445299411,338.3,811908.78,520,4.6,Russia & CIS,Kazakhstan,150.6447906,338.3,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2020,8,August,78,0.435006873,,766742.77,590,4.0,Western Europe,Germany,,,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2020,9,September,71,0.396584997,295.41,629212.71,572,3.7,Russia & CIS,Russia,117.155174,295.41,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2020,10,October,68,0.376689038,276.64,564338.19,460,4.4,Russia & CIS,Russia,104.2072554,276.64,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2020,11,November,74,0.40843285,309.7,687535.11,561,4.0,Russia & CIS,Russia,126.4916536,309.7,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2020,12,December,86,0.479529215,372.14,960112.24,751,3.4,Russia & CIS,Kazakhstan,178.4520022,372.14,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2021,1,January,178,0.99,435.0,2322906.43,1067,5.0,Russia & CIS,Russia,430.65,435.0,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2021,2,February,176,0.976788113,409.19,2160526.03,1503,3.5,South Asia,Pakistan,399.6919281,409.19,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2021,3,March,164,0.910957003,384.91,1893773.99,1114,4.4,Western Europe,Germany,350.63646,384.91,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2021,4,April,117,0.651556012,375.42,1317711.87,832,4.2,Russia & CIS,Russia,244.6071581,375.42,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2021,5,May,122,0.678370505,321.11,1175273.06,815,4.5,South Asia,India,217.8315527,321.11,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2021,6,June,136,0.753824005,378.46,1544103.6,848,4.8,Russia & CIS,Russia,285.2922331,378.46,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2021,7,July,139,0.771320269,412.67,1720825.63,875,4.8,South Asia,India,318.3007352,412.67,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2021,8,August,133,0.737537968,391.79,1563255.17,995,4.0,Western Europe,UK,288.9600003,391.79,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2021,9,September,118,0.656327835,358.71,1269850.3,898,3.9,Russia & CIS,Russia,235.4313578,358.71,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2021,10,October,164,,323.33,1590800.77,1311,3.8,Russia & CIS,Russia,,323.33,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2021,11,November,178,0.99,376.56,2010811.41,1250,4.3,GCC,Saudi Arabia,372.7944,376.56,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2021,12,December,178,0.99,440.99,2354878.44,1300,4.1,Western Europe,UK,436.5801,440.99,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2022,1,January,173,0.960458991,562.56,2654240.71,1425,3.6,Russia & CIS,Russia,540.3158101,562.56,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2022,2,February,155,,495.12,2302318.99,1008,4.6,Western Europe,UK,,495.12,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2022,3,March,147,0.815825162,447.29,1972550.94,984,4.5,GCC,Oman,364.9104365,447.29,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2022,4,April,140,0.776900493,474.66,1812353.38,1074,3.9,Russia & CIS,Kazakhstan,368.7635881,474.66,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2022,5,May,127,0.702982592,416.42,1442323.89,958,4.0,Russia & CIS,Kazakhstan,292.7360109,416.42,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2022,6,June,144,0.80157505,449.43,1941523.46,1023,4.2,Western Europe,UK,360.2518748,449.43,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2022,7,July,165,0.913943881,475.19,2352191.75,1324,3.7,Western Europe,France,434.2969926,475.19,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2022,8,August,149,0.829800075,447.45,2000090.06,1098,4.1,Western Europe,UK,371.2940433,447.45,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2022,9,September,133,0.740313631,416.62,1662298.86,1317,3.0,South Asia,India,308.4294648,416.62,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2022,10,October,132,0.732400975,381.8,1511913.22,1109,3.6,GCC,Saudi Arabia,279.6306921,381.8,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2022,11,November,162,0.897443705,443.21,2153986.35,978,5.0,Western Europe,France,397.7560244,443.21,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2022,12,December,168,0.930881887,525.56,2648827.4,1489,3.4,South Asia,India,489.2342844,525.56,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2023,1,January,161,0.89643704,517.42,2499144.01,1044,4.6,GCC,Oman,463.834453,517.42,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2023,2,February,153,0.851822574,935.7811701,2274514.51,1054,4.4,South Asia,India,797.1195252,935.7811701,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2023,3,March,144,0.802769646,,2000427.05,1262,3.4,Russia & CIS,Kazakhstan,,,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2023,4,April,131,0.72567982,464.69,1826236.31,1124,3.5,GCC,Oman,337.2161557,464.69,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2023,5,May,128,0.710709449,396.35,1521970.85,943,4.1,Western Europe,Germany,281.6896902,396.35,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2023,6,June,153,0.850402922,479.41,2200490.22,1183,3.9,South Asia,Other,407.6916647,479.41,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2023,7,July,165,0.918962681,508.46,2516896.28,1181,4.2,GCC,Saudi Arabia,467.255765,508.46,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2023,8,August,156,0.867247905,539.36,2294712.52,1161,4.0,Russia & CIS,Russia,467.7588302,539.36,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2023,9,September,143,0.794011699,440.4,1889300.8,1025,4.2,South Asia,Other,349.6827524,440.4,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2023,10,October,124,0.687156822,400.15,1488574.75,902,4.1,Western Europe,France,274.9658022,400.15,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2023,11,November,138,0.767245035,454.61,1882104.75,1003,4.1,Western Europe,UK,348.7972655,454.61,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2023,12,December,173,0.962821682,541.31,2809374.65,1178,4.4,GCC,Saudi Arabia,521.1850046,541.31,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2024,1,January,168,0.933916627,588.57,2966380.65,1301,3.9,Western Europe,Germany,549.675309,588.57,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2024,2,February,164,0.912901482,543.28,2672950.41,1145,4.3,GCC,Oman,495.9611173,543.28,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2024,3,March,144,0.800560602,561.37,2204658.73,1114,3.9,Russia & CIS,Russia,449.4107053,561.37,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2024,4,April,138,0.76856033,495.1,2049694.77,887,4.7,GCC,Saudi Arabia,380.5142193,495.1,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2024,5,May,139,0.769675681,478.86,1815306.46,1321,3.2,Russia & CIS,Kazakhstan,368.5668967,478.86,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2024,6,June,156,0.865774145,511.71,2394800.17,1155,4.1,GCC,Oman,443.0252877,511.71,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2024,7,July,161,0.897129047,555.07,2681010.8,1335,3.6,South Asia,India,497.9694201,555.07,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2024,8,August,163,0.903638768,568.43,2526914.47,1157,4.2,Russia & CIS,Kazakhstan,513.6553848,568.43,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2024,9,September,141,0.783581569,519.28,1996869.91,999,4.2,Russia & CIS,Russia,406.8982371,519.28,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2024,10,October,137,0.758382693,445.16,1829619.88,956,4.3,Western Europe,France,337.6016395,445.16,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2024,11,November,150,0.830620834,488.19,2196875.07,1032,4.4,Western Europe,Germany,405.5007848,488.19,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2024,12,December,178,0.99,660.09,3204456.49,1375,3.9,Russia & CIS,Kazakhstan,653.4891,660.09,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2025,1,January,178,0.99,699.51,3395805.31,1517,3.5,Russia & CIS,Russia,692.5149,699.51,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2025,2,February,166,0.92052024,579.26,2884721.08,1323,3.8,South Asia,Pakistan,533.2205544,579.26,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2025,3,March,159,0.881838852,574.61,2740886.12,1480,3.2,South Asia,Pakistan,506.7134226,574.61,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2025,4,April,144,0.80102498,529.29,2286527.4,1064,4.1,South Asia,Other,423.9745117,529.29,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2025,5,May,144,0.801230822,496.11,2143187.07,1332,3.2,Western Europe,Germany,397.4986232,496.11,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2025,6,June,170,0.945161438,572.0,2917187.87,1205,4.2,Western Europe,UK,540.6323425,572.0,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2025,7,July,165,0.915868231,663.18,2984301.68,1263,3.9,Russia & CIS,Russia,607.3854936,663.18,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2025,8,August,157,0.874386586,583.57,2748601.66,1179,4.0,Western Europe,UK,510.2657798,583.57,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2025,9,September,152,0.845399,510.55,2328087.5,1200,3.8,GCC,Saudi Arabia,431.6184596,510.55,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2025,10,October,146,0.810724274,477.56,2091704.04,1055,4.2,South Asia,India,387.1694844,477.56,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2025,11,November,148,0.823344865,546.46,2426291.18,1147,3.9,South Asia,Other,449.9250349,546.46,5400
DXBH-3S-038,Ibis Port Jacqueline,Midscale,3 star,180,2025,12,December,178,0.99,672.33,3590249.38,1263,4.2,South Asia,India,665.6067,672.33,5400
DXBH-1-2-039,Wise Ltd Hotel,Economy,1-2 star,114,2020,1,January,87,0.758833409,220.83,576359.98,977,2.7,Russia & CIS,Kazakhstan,167.5731817,220.83,3420
DXBH-1-2-039,Wise Ltd Hotel,Economy,1-2 star,114,2020,2,February,84,0.732945584,216.02,544361.16,949,2.7,South Asia,Pakistan,158.3309051,216.02,3420
DXBH-1-2-039,Wise Ltd Hotel,Economy,1-2 star,114,2020,3,March,50,0.437646744,203.96,305941.98,953,1.6,Russia & CIS,Russia,89.26242995,203.96,3420
DXBH-1-2-039,Wise Ltd Hotel,Economy,1-2 star,114,2020,4,April,47,0.412952517,190.27,268281.3,734,1.9,Russia & CIS,Russia,78.57247548,190.27,3420
DXBH-1-2-039,Wise Ltd Hotel,Economy,1-2 star,114,2020,5,May,42,0.364082726,176.65,222585.21,723,1.7,GCC,Saudi Arabia,64.31521346,176.65,3420
DXBH-1-2-039,Wise Ltd Hotel,Economy,1-2 star,114,2020,6,June,49,0.43008326,206.85,304076.85,1006,1.5,Russia & CIS,Kazakhstan,88.96272225,206.85,3420
DXBH-1-2-039,Wise Ltd Hotel,Economy,1-2 star,114,2020,7,July,56,0.488249368,221.27,371735.4,739,2.3,GCC,Kuwait,108.0349376,221.27,3420
DXBH-1-2-039,Wise Ltd Hotel,Economy,1-2 star,114,2020,8,August,51,0.450096583,201.11,307700.54,638,2.4,GCC,Kuwait,90.51892379,201.11,3420
DXBH-1-2-039,Wise Ltd Hotel,Economy,1-2 star,114,2020,9,September,45,0.394778528,190.93,257757.49,578,2.3,Russia & CIS,Kazakhstan,75.37506433,190.93,3420
DXBH-1-2-039,Wise Ltd Hotel,Economy,1-2 star,114,2020,10,October,45,0.391683551,179.18,241898.6,984,1.4,Western Europe,Germany,70.1818586,179.18,3420
DXBH-1-2-039,Wise Ltd Hotel,Economy,1-2 star,114,2020,11,November,50,0.440826715,193.31,289967.5,797,1.9,South Asia,India,85.21621231,193.31,3420
